toxic_sentence,non_toxic_sentence,lang
ቅሌታም ቆሻሻ ሽማግሌ ነው:: ከእንዲህ አይነቱ ዕውር ጋር የሰለጠነ reply አያስፈልግም:: ቆሻሻነቱን የሚገልፁ ምላሾች ብቻ ስጡት ለምሳሌ Valentine,ጥሩ ሰው አይደለም፤ በስተርጅና እንደዚህ ከሚያደርግ ሰው ጋር ለእርሱ መልስ መስጠትም አያስፈልግም፤ እራሱን የሚያሳዩ መልሶች ካልሆኑ,am
አብይ እና ጀሌዎቹ ግን ሁሉም ሰው እንደነሱ ደደብ ይመስላቸዋል ልበል? ??,አብይ እና ደገፊዎቹ ግን ሁሉም ሰው እንደነሱ ይመስላቸዋል ልበል? ??,am
አንድ ነገር ይገርመኛል ኑሮን ለማሸነፍ ነብሱን አሰይዞ በባህር አረብ ሀገር የገባውን ምሰኪን አሸባሪ ብሉ ሰቃዩንይሰቃይ ብሎ የፈረደበት የሀገር መሪ እንዴት ነው መሪ ይሆነኛል በየ,አንድ ነገር ይገርመኛል ኑሮን ለማሸነፍ ነብሱን አሰይዞ በባህር አረብ ሀገር የገባውን ምሰኪን አታስፈልግም ብሎ የረሳውን መሪ እንዴት ነው መሪ ይሆነኛል በየ,am
ምቀኛ፣ቡዳ ፣ሸርሙጣ፣ ሰፋሪ እሚባል እድፍ እሚወረወርብን የኛን ስነ ልቦና ለመዝረፍ ነው። እንኳን ዛሬ፡ በምድረ ቅጥረኛ ኮተት ጥንት ሙሶሊኒ በ,ይህ ሁሉ ስድብ  እሚወረወርብን የኛን ስነ ልቦና ለመዝረፍ ነው። እንኳን ዛሬ፡ ድሮም አልሰራ,am
አፈር ብይ አሮጊት አንቺ አሁን አምሮብሽ ነው እምታቀሳስሪው ባለጌ ካሃዲ የነዚህ እንባ ይፋረዳችሁ አቺም ብስብስ አሮጊ በዚህ እድሜሽ ወደ ቤተክርስትያን እንጂ,ከአንቺ ይኸ አይጠበቅም ነበር ፤ የነዚህ እንባ ይፋረዳችሁ ፤ አንቺም በዚህ እድሜሽ ወደ ቤተክርስትያን እንጂ,am
እንደውም ፓለቲካ ውስጥ ምን ትስራላችሁም ተብለናል ጠንክረን መማርና መስራት ይጠበቅብናል ለቅሶን ለለቅስኖች መተው አለብን  ሃሃሃ,ፓለቲካ ውስጥ ምንም አትሰሩም ተብለናል፡፡ጠንክረን መማርና መስራት ይጠበቅብናል ሌላውን ለሚመለከተው በመተው,am
ይሄ ዲቃላ እንዴት ያለ አይነዉጣ ወቶልታል ባካቹ፡ ከነ ግብራበሮችህ ይድፋህ።,ይሄ ሰው እንዴት ያለ ደፋር ሆኗል ባካቹ፡,am
ጌጃ አንዳንዴ ገገማ ሙድ የማይገባውም ይሆናል ??,ነገሮችን ቶሎ የሚረዳ ሰው አይደለም,am
ውሾች የማንም ወሮበሎች ከገደሉ መንግሥት ነው ማለት ምን ማለት ነው አንተም ተጨመር ደደብ።,ሌሎች በፈፀሙት ጥቃት መንግሥትን መውቀሰ አይገባም::,am
ይህ ሰውየ ማለት ያ አበበ ግላውን ባልዋለበት ሲወነጅል የነበረው ነው አይደል?,እሱ ማለት ያ አበበ ግላውን ባልሰራው ስራ ስሙን ሲጠራ  የነበረው ነው አይደል?,am
ቤቲ LTV ፈጣሪ ጎረቤትህን እንደራስህ ውደድ ይላል። የፖለቲካ ልዩነትም መብት ነው። ልዩነታችን በመከባበር ቢሆን ሀገራችን ዘላቂ ሰላም ታገኛለች። የጥላቻ ዘመቻ ግን ለራስሽም ለሀገርም አይጠቅምም።,ቤቲ LTV ፈጣሪ ጎረቤትህን እንደራስህ ውደድ ይላል። የፖለቲካ ልዩነትም መብት ነው። ልዩነታችን በመከባበር ቢሆን ሀገራችን ዘላቂ ሰላም ታገኛለች። ከዚህ ባለፈ ልዩነትን የሚያሰፉ ነገሮች ላይ ማተኮር ግን ለራስሽም ለሀገርም አይጠቅምም።,am
ህዝቡን አይወክልም ተብሎ ተነስቷል። አይተ አዲሱ ለገሰ ድምጻቸው ጠፋሳ,ህዝቡን አይወክልም ተብሎ ተነስቷል። አቶ አዲሱ ለገሰ ምነው ድምጻቸው ጠፋ,am
የሰይጣን ሁሉ ሰይጣን፣ የኢትዮጵያ ትልቁ ነቀርሳ በመጨረሻ ታነቃለ።????,የኢትዮጵያ ትልቁ ችግር በመጨረሻ ተቀረፈ።????,am
አስመሳይ በለው:: እንዲህ አይነት እርምጥምጥ ሰው ማየት ሲቀፍ,ማስመሰል እና አንድ ነገር ላይ ብዙ መቆየት ይወዳል፡፡ እኔ ደሞ ደስ አይለኝም,am
ኪኪኪኪኪ አፈር ብሉ እድሜ ልካቹ የሰው ልጅ ሃዘን ደስታ የምትፈጥሩ እርር በል አንተ ወደል አህያ,እድሜ ልካቹ የሰው ልጅ ሃዘን ደስታ የምትፈጥሩ,am
አጭሰህ ነው የፃፍከው ??ሰው በላ አውሬዎች ደሞ,ምን ሆነህ  ነው ይህን የፃፍከው ?,am
ይህ ሰው በግዝያችን የመጣ ኣክኣብ ነው:: ነውረኛ  ውሸታም,የሚናገራቸው ነገሮች የኛ ጊዜ አካኣብ ሊያስብሉት ይችላሉ,am
በግድ አማራን መምራት አይቻል እጃችሁን X አጣምራችሁ ፀጉራችሁን ተላጭታችሁ እንደጅል 3 አመት ስታላዝኑ ጀግናው አማራ በቀናቶች ነፍጡን ይዞ ሁሉን እያጋየ,በግድ አማራን መምራት አይቻል እጃችሁን X አጣምራችሁ ፀጉራችሁን ተላጭታችሁ አይደልም ነገሩ,am
ለአማራ ህዝብ ከፕ/ር አስራት ቀጥሎ በማይተናነስ ብ/ጀ አሳምነው አለኝታ እንደነበሩ መታወስ አለበት:: ተተኪው ዘረኛ የአብይ መንግስት አማራን የማዳከም ተልዕኮ ሲፈጽም በዝምታ መታይት አይገባውም::,ለአማራ ህዝብ ከፕ/ር አስራት ቀጥሎ በማይተናነስ ብ/ጀ አሳምነው አለኝታ እንደነበሩ መታወስ አለበት:: ተተኪው ትውልድ አማራን የማዳከም ስራ የሚሰሩትን  በዝምታ መየት አይገባውም::,am
እረ ጌታቸው እግዚአብሔር በጣም እድል እየሰጠክ ልብህን ምናለ እንደ ፈርሆን ባታደነድነው??እስከ ዛሬ ለፈፀማችሁት በደል ጭፍጨፋ ሁሉ እግዚአብሔር ማሀሪ ይቅር ባይ ነ,እረ ጌታቸው እግዚአብሔር በጣም እድል እየሰጠክ ልብህን ምናለ ባታደነድነው??እስከ ዛሬ ለፈፀማችሁት በደል መሀሪው እግዚአብሄርን በንስሀ ብትጠይቁ,am
ቱልቱላ ከባንዲራው ስር የተደበቅህ ዘረኛ ነህ ኢትዮጵያ እያልክ አታላዝን,በባንዲራውንና ኢትዮጵያን ደጋግመህ ብታነሳም ከወገንተኝነት ወጥተህ ከልብህ የምታደርገው አይመስልም,am
ይሄ ዲቃላ ፈረንጅ ምን አባቱ ነው የሚያወራው? ተነፋ ደሞ ጸሃይ ሙቅ እስኪ ፊትህ ነጫጭባ ሁኗል ????,ይሄ ፈረንጅ ምንድ ነው የሚያወራው?,am
የጅል ክርክሩ ውስጥ ኮ ሌላ ስም ፕሮፖስ በማድረግ ራስህን መዶል ብቻ ሳይሆን ዙሩንም አከረርከው - ሰላም ሚንስትር ስታይል conflict resolution,ክርክሩ ውስጥ ኮ ሌላ ስም ፕሮፖስ በማድረግ ራስህን ማስገባት ብቻ ሳይሆን ዙሩንም አከረርከው - ሰላም ሚንስትር ስታይል,am
አንተን አይነቱን ስግብግብ ጨካኝ ጥልቁ ላይ መጣል ጨምሮ ቋጥኝ,አንተ ራስ ወዳድ ነህ የስራህን ማግኘትህ አይቀርም,am
አንች ሸሌ ምን አባሸ እየሰራሸ ነው የፍትህ ስራቱ እንደዚህ የተጨማለቀው,አንች አለሽ ተብሎ የፍትህ ስርአቱ እንደዚህ መሆኑ ይገርማል,am
የዚህ ስውዬ ችግር እኮ ሁለመናው በውሽት የተገነባ ስብእና ያለው መሆኑ ነው አንድም የሚለው ነገር አይታመንም ውሽት እንደ ፖለቲካ መሳሪያ ይጠቀማል,የዚህ ሰውዬ ችግር እኮ አብዝቶ ከእውነት የራቀ ነገር መናገሩ ነው ፤ የሚለውን ነገር ሁለ ለማመን ይከብዳል ይኸንንም እንደ ፖለቲካ መሳሪያ ነው የሚጠቀምበት፡፡,am
በኢትዮጵያን አባባል በጣም ደደብ እና ውሸታም ነህ።,በኢትዮጵያን አባባል መልካም ሰው አይደለኸም፡፡,am
ፈሪ ለናቱ ያልክ ትመስላለሕ ፤ ዜና ወዲሕ ጋዜጠኛ ወዲያ ይሏል። አቅምን አውቆ መጣፍ ጥሩ ነው ጋብዜሃለው ጋሽ ኤልያስ ኮንሰርት ምናምኑን ዘግብ,ጋዜጠኛ እውነተኛ ዜናን ለመስራት ፍርሀት ሊገባው አይገባም፡፡,am
ይህ ላንተና ለአስመሳይ ካድሬ ብቻ የሚሰራ ፕሮፖጋዳ ነው፡፡,ይህ ላንተና ለዳገፈዎቹ  ብቻ የሚሰራ ወሬ ነው፡፡,am
ጥምብ ካድሬ መቸ ይሆን ህዝብ መረጣቸው የምትለው? ፊሽካ ተነፋ,የምትገርም የመንግስት አገልጋይ  መቸ ይሆን ህዝብ መረጣቸው የምትለው?,am
እንዲያውም አቶ ስብሃት ዕድለኛ ናቸው ለቀራቸው ትንሽ ጊዜ እየበሉ እየታከሙ የሚቆዩበት ዕድል አግኝተዋል። ምንም እንኳ ለ40 አመታት ለፈፀሙት በደል ሁሉ የሚቀጡበት በቂ ጊዜ ባይኖራቸውም።,እንዲያውም አቶ ስብሃት ዕድለኛ ናቸው ለቀራቸው ትንሽ ጊዜ እየበሉ እየታከሙ የሚቆዩበት ዕድል አግኝተዋል። ምንም እንኳ ለ40 አመታት ለፈፀሙት በደል የሚመጥን ነገር ባይኖርም,am
አሿፊ ዘረኛ ዘፋኝ ስንት ሞትና ሀዘን በከበበን ወቅት አንተ ስለ ኳስ . ይሄን ያህል በጎጥ መጥበብህን አላቅም ነበር :: ልቦና ይስጥህ,በዚህ በብዙ ችግርና መከራ በከበበን ወቅት ፤በኳስ ምክንያት በሰፈር መከፋፈልን ማሳየት ካንተ አይጠበቅም፡፡,am
ነቀዝ ካንተ ሆድ ምን ተርፎ ነው መንገድ የሚሰራው በእርዳታ? አጋሰስ,ከእለታዊ ፍጆታህ ምን ተርፎ ነው መንገድ የሚሰራው በእርዳታ?,am
አብሮ መኖርን አውሪ ጥላቻን አትስበኪ የብዙሐን ሀገር ናት ኢትዮጵያ በጭንቅላት እደጊ,አብሮ መኖርን ነው ማውራት ያለብሽ የብዙሐን ሀገር ናት ኢትዮጵያ,am
ከዚህ ቀደም ወያኔ ኢንተርኔት ዘግቷል ብለው እሪ ይሉ የነበሩ ቅራቅንቦዎች አሁን ከሀገር አይበልጥም ጥርቅም ይበል። ይሉናል።,ከዚህ ቀደም  ኢንተርኔት በመዘጋቱ የተከፉ ሰዎች  አሁን ከሀገር አይበልጥም ይሉናል።,am
ፍርዱ በተመደበው ጊዜ ይደረጋል ፡፡ ደነዝዝ መሆን ትዕግስትህን አቁም,ፍርዱ በተመደበው ጊዜ ይደረጋል,am
What is this trumptenefa tweet? የራስን ገልቱ ታቅፎ የሌላ አገር መሪ መስደብ ፌር ነው?,የራስን ችግር ይዞ የሌላ አገር መሪ መዝለፍ ትክክል ነው ?,am
እኔ ቀልድ ያልኩት እነ ጃዋር ዋና አስጨፍጫፊዎች ሆነዉ የሰብዓዊነት ተቆርቋሪ መስለዉ መታየታቸዉን ነዉ እንጂ ትግራይ,እኔ ተገቢ አይደለም ያልኩት እነርሱ ከነበራቸው ተሳትፎ አንፃር አሁን የሰብኣዊነት ተቆርቆሪ ሆነው መቅረባቸውን ነው,am
ቤተሰብዎ እየደማ ነው ፡፡ በሁሉም ድርጊቶችዎ ይቆጫሉ እናም ለዘላለም ይሰቃያሉ።,ቤተሰብዎ ችግር ውስጥ ወድቁዋል ፡፡ በድርጊቶችዎም ሊፀፀቱና ለረጅም ጊዜም ሊጎዱ ይችላሉ።,am
ለመሆኑ ኢትዮጵያ ውስጥ ፕሬስ ሴክሬታሪ በህይወት አለ? ሞቶ ከሆነ ግን ነብስ ይማር,ለመሆኑ ኢትዮጵያ ውስጥ ፕሬስ ሴክሬታሪ አለ ብሎ መናገር ይቻላል,am
ማነህ አንተ ስዩም፣ አንድ ሰው ከሞተ አብይ ስልጣን እለቃለሁ ብሏል ስትል አልነበረም?? የጅማውን እልቂት አልሰማህም?? የሆንክ ቱልቱላ ነህ,የሰው ነፍስ የሚጠፋ ከሆነ ጠ/ሚሩ ስልጣን እለቃለሁ ብሏል ብለህ ነበር ፤ የጅማውስ የሰው ሕይወት መጥፋት ምን ሊባል ነው ?,am
ሳዳምን ከአይጥ ጉድጓድ አውጥተው ካስፈረዱበት አንዱ ነኝ አንተንም አገኝሃለሁ አንተ ውሻ የውሻ ልጅ,ሳዳምን ከአይጥ ጉድጓድ አውጥተው ካስፈረዱበት አንዱ ነኝ የጊዜ ጉደይ ነው,am
የውጭ ካመንግ አለጀዚራ እውነቱ ዘግቦዋል እየው አንተ ምትፈልገው የተጋሩ ሬሳ ቆጣሪ ከሆነ አይሆንህም አትየው ምክንያቱም አልጀዚራ ያሉት ጦርነት የተካሄደበት ሃገር እራሱ አይመስልም ነው ያሉት,አለጀዚራ እውነቱ ዘግቦዋል እየው አንተ ምትፈልገው አለውቅም፡  ከልሆነም  አትየው ምክንያቱም አልጀዚራ ያሉት ጦርነት የተካሄደበት ሃገር እራሱ አይመስልም ነው ያሉት,am
Good for nothing . ኤርሚያስ እንኳን ባለቤት የሌለው ከንቱ ሰው በሚል አነስተኛ መጣጥፍ ቢዘጋጅለት መልካም ነው እላለሁ። ያኛውን ተወው.በቃሬዛ ከኤርፖ,ኤርሚያስ እንኳን ይህን የሚመጥን አነስተኛ መጣጥፍ ቢዘጋጅለት መልካም ነው እላለሁ። ያኛውን ተወው,am
ኦኦፕፕስስ የሆክ ለማኝ እከክሲጀመር መንግስትን ከአንድ ሌባ ማፊያ ቡድን ታወዳድራለህ???? ለነገሩ አይፈረድብህም የልመና ስነልቦና ነው ያለህ ለማኝ ለአብይ ትዊት አንበሳ,መጀመሪየዉኑ መንግስትን ከአንድ አነስተኛ ቡድን ጋር ማወዳደርህ ትክክል አይደለም፡፡,am
ይሄ ባለጌ ምን ማለቱነው ነጭ ለብሶ መከላከያ ውስጥ የገባው?,ይሄ ሰው ምን ማለቱነው ነጭ ለብሶ መከላከያ ውስጥ የገባው?,am
ደህና ቤተሰብ ያለው ጉራጌ ጓደኛ አትይዥም . አመዳም የኔ አይነቱ ጋር ከምትዳረቂ,ደህና ቤተሰብ ያለው ጉራጌ ጓደኛ አትይዥም . እንደእኔ አይነቱ ድሀ ጋር ከምትዳረቂ,am
ኡዝቤኪስታን እና ታጃኪስታን የሉበትም። ጉራ ብቻ። ምርኮኛ,ኡዝቤኪስታን እና ታጃኪስታን የሉበትም። ምንድነው ብዙ ብዙ ማውራት,am
ውሎህን የምታውቀው አንተ ነህ።ሆዳም ከምግብና መጠጥ ቤት ውጪ አያውቅም,ውሎህን የምታውቀው አንተ ነህ። ራሱን የሚንከባከብ ምግብ ቤትና መጠጥ ቤት ያዘወትር ይሆናል፡፡,am
3:30 Jaal Maroo አልጀዚራ ላይ ይቀርባል ሲባል አጅሬው 3 ሰዓት ላይ ሙሉ ከተማ መብራት ድርግም,3:30 Jaal Maroo አልጀዚራ ላይ ይቀርባል ሲባል የመብራት ሀይሉ ሰው 3 ሰዓት ላይ ሙሉ ከተማ መብራቱን አጠፋው,am
ይሄም አንድ ማሳያ ነው አብይ (እስስት) ከትግራይ ህዝብ እና ከንብረቱ በላይ ለታንክ ያለው ፍቅር ከፍተኛ ነው። በተያያዘ ዜና ???? የትግራይ እናቶች ህፃናት እንባ ሲያ,ይሄም አንድ ማሳያ ነው አብይ  ለትግራይ ህዝብ እና ለንብረቱ  ያለው ፍቅር ከፍተኛ ነው። በተያያዘ ዜና ???? የትግራይ እናቶች ህፃናት,am
ስለማይገባው ለማይረዳ አይምሮው ድፍን ለሆነ ሰው ይሄ ሁላ አያስፈልግም ሰሉዬ ሀፍተይ መተው ብቻ ??,ለማይገባው ለማይረዳ ሰው ይሄ ሁላ አያስፈልግም ሰሉዬ ሀፍተይ መተው ብቻ ??,am
አንተም እኮ ወያኔ በሚከፍልክ መጠን ነበር ኮምፒውተር ስር ተወሽቀህ የምትፅፈው ልቡማ ቢኖርህ ሄደህ ጓዶችህኖ ትረዳ ነበር ገና እያንዳንዷ ተለቅማ ትገባታለች ከሀዲ,አንተም  በሚከፈልህ መጠን ነበር በ ኮምፒውተር  ተጥቅመህ ስትጽፍ የነበረው,am
