toxic_sentence,non_toxic_sentence,lang
Me cuesta creer que haya alguien igual de subnormal que Dalas.,Me cuesta creer que haya alguien igual que Dalas.,es
Como para no votar a Vox. Hijos de puta 300.000 con la que se nos vien encima.,como para no votar a Vox. 300.000 con la que se nos viene encima,es
"Pues si, es una puta mierda, DEP por ellos.","Pues si, es horrible",es
"pero este tio es un puto subnormal, o que le pasa?","Pero conoces a este tipo, ¿qué le pasa?",es
Hoy prefieren el arbitraje manual. La mano negra del puto alemán ladrón.,Hoy prefieren el arbitraje manual,es
"este chico es subnormal, confirmed","este chico es un personaje, confirmed.",es
Es lo más seguro que pase eso didac puto catalán,Es seguro que pase eso,es
Aprende el significado de mayoría parlamentaria subnormal,Aprende el significado de mayoría parlamentaria,es
"Con periodistas de mierda, con empleados de mierda.","Con malos periodistas, con malos empleados",es
Me rio de ti jajajajajajjaja fascista a la cueva,Me rio de ti jajajajajajjaja,es
"Llegó la racista maleducada, odias mi castellano al igual que a España y los españoles, supremacista arruinada y avergonzada","Llego la persona sin respeto hacia los demas, no le gusta mi forma de hablar igual que España y los españoles, que vergüenza",es
Por 'Crush' os referís a putas chonis?,¿Por 'Crush' te refieres a una bella dama?,es
"Que bronca cuando estás jugando al FIFA y ponen pausa para responder los msj, que trolo man",Qué frustración cuando estás jugando al FIFA y ponen pausa para responder los msj,es
Pobre tarado que no sabes lo que dices .... pobre tarado,no sabes lo que dices,es
Eres tarado o que pasa  #hackmeseb,No entiendes o qué te pasa #hackmeseb,es
Que manera de perder la cabeza por un zumo.,Resultado: Perder la calma por un zumo es exagerado.,es
es a cuartos de final subnormal,es a cuartos de final,es
"Hombre... a mi me tocan mi zumito y también arranco cabezas, hay cosas que hay que respetar.","Hombre... a mi me tocan mi zumito y también me enojo, hay cosas que hay que respetar.",es
y encima esqe eres mu puta,Y encima es que eres mía,es
da cobertura a terroristas de #Venezuela La deriva fascista del  y sus medios es muy preocupante. #ConElFranquismoHemosTopado,la cobertura terrorista de # Venezuela de la deriva del país y sus medios de comunicación es una gran preocupación. #Conelfranquismo,es
Ese buen hombre por lo menos pagará 7 u 8 pensiones. Es el más valiente sin duda.,Ese hombre generoso seguramente esté contribuyendo con al menos 7 u 8 pensiones. Es admirable su valentía.,es
Y deportar a la escoria es parte de las leyes. Si para ti eso es justicia medieval haztelo mirar.,Y deportar a los ilegales es parte de las leyes. Si para ti eso es justicia medieval revisalo.,es
Lo que está claro es que tú sigues siendo un operador político totalmente parcializado. Asco,Lo que está claro es que tú sigues siendo un operador político totalmente parcializado.,es
Menudo baño te están dando pequeño dictador! 👏👏👏👏👏👏👏,Menudo baño te están dando,es
La esposa no solo hacia lofts sin licencia sino que ni siquiera tenía la carrera de arquitectura. Detalles sin importancia.,"La esposa no solo construía lofts sin licencia, sino que ni siquiera tenía formación en arquitectura. Son detalles sin importancia.",es
deja de tirarte abajo hija d re mil puta,deja de tirarte abajo,es
Supongo que el subnormal de  estará llorando porque Benzemierda no ha sido titular y Cristiano ha marcado.,Supongo que él estará llorando porque be Benzema no ha sido titular y Cristiano ha marcado,es
"Te gustan los niños,fascista de mierda?",Te gustan los niños?,es
Gran puta estos chinos de mierda vinieron a arruinar mi año 😭,Estos chinos vinieron a arruinar mi año,es
No han dicho ya que vienen los mejores y los mas preparados?,"Sí, se ha mencionado que vienen los mejores y los más preparados.",es
"Si, esa es la que os gusta a los fachas. Menos mal que sois cuatro gatos.","Si, esa es la que os gusta a ellos Menos mal que sois cuatro gatos.",es
"Los de ahora son un infierno político y social, ocasionados por políticos fanáticos","Los de ahora son un infierno político y social, ocasionados por políticos",es
Los mejores y los más valientes.,Los más destacados y los más valerosos.,es
Yo voy a hacer #BoikotalosGoyas viendo la gala 😂😂 Que país de fachas!!!,Yo voy a hacer #BoikotalosGoyas viendo la gala 😂😂 Que país!!!,es
"El chepas acaba de solucionar el problema de la inmigración, ahora vendrán los de Vox a tocar los huevos...","El chepas acaba de solucionar el problema de la inmigración, ahora vendrán los de Vox a tocar molestar...",es
Como les gusta el afeitado en seco a esta gente.,A algunas personas les gusta el afeitado en seco.,es
"No pasa nada, al bajar dice que tiene 14 años y a vivir la vida midugis juejuejejejeuejjejj","No hay problema, al bajar dice que tiene 14 años y a disfrutar la vida.",es
"ya sabes q la Mal_llamada ""PERRA"" (=FIEL)  de la TOP FURCIA de Eugenia SILVA estuvo jugando al APOCALIPSIS..con l ex_marido..",ya sabes que la TOP FURCIA de Eugenia SILVA estuvo jugando al APOCALIPSIS..con l ex_marido..,es
"a ver eso se elige, no es natural... Vas a arder en el infierno por sodomita.","eso se elige, no es natural",es
"subnormal que no sabes de fútbol ni de nada, eres un periodista de pacotilla.... 😋","normal que no sepas de futbol, ​​eres periodista.... 😋",es
La justificación pedorra JAJAJAJ mejor no te defiendas 🤣🤣,"Que mala justificación ,mejor no te defiendas",es
Pero siguen estando ahí y recibiendo subvenciones de la ilesia y del estado FASCISTA,Siguen estando ahí y recibiendo subvenciónes,es
"Queremos más dominicanos y más moros, Sánchez trae más.!!!!","Queremos más inmigrantes, Sánchez trae más!",es
solo 4? maldito hijo de puta fascista,solo son 4?,es
por favor dejad en paz a mi amiga la subnormal de mierda,Dejen de molestar a mi amiga,es
"Y una mierda. Vox dice fuera a la inmigración ilegal que comete delitos, y de ahí no pasa.","Vox aboga por poner fin a la inmigración ilegal asociada con delitos, pero eso es todo.",es
¿A qué puta perra hora suben el link de #HTGAWM?,¿A qué hora cargan el enlace a #HTGAWM?,es
Trump provocando como un macarra de pacotilla   vía,Trump provocando,es
"me parto eh jaja es que vaya subnormal enserio, esta sobrevaloradisimo este actor.","enserio, esta sobrevaloradisimo este actor.",es
"Otro día de mierda, en éste mes de mierda, de éste año de mierda","Otro día malo, en éste mes malo, de éste año malo",es
ME JUEGAS PUTO RETO O COMO VA LA COSA PUTO RETRASADO,Me juegas al reto o cómo va la cosa,es
Putos rojos de mierda subvencionando con 40 millones algo tan innecesario como la cultura #BoicotAlosGoya,Rojos están subvencionando con 40 millones algo tan innecesario como la cultura #BoicotAlosGoya,es
Ya te he respondido subnormal,Ya te respondí,es
"Tranquilízate tú, ya que se supone que eres analista deportivo, no comediante o payaso, aunque a veces parezca lo contrario.","Tómelo con calma, ya que debe ser un analista deportivo, no un comediante, aunque a veces puede parecer lo contrario.",es
La puta que frustración .,que frustración .,es
"Lee mongolo, lee. Deja de dar pena","Lee hombre, lee. Deja de dar pena.",es
¡Es que hay zumos y zumos!,Es que hay una gran variedad de zumos.,es
"Sólo me hacen encabronar, no debemos nada a Centroamérica ni los invasores para regalarles dinero.","Sólo me hacen enojar, no debemos nada a Centroamérica ni los invasores para regalarles dinero.",es
Fuentes del gobierno me comentan que hay que aumentar el altavoz para llamar a que vengan mas a intentarlo,Fuentes del gobierno indican que se debe aumentar el volumen para animar a más personas a intentarlo.,es
"Y los mejores, y los más valientes. La vieja dixit","Y los mejores, y los más valientes. La dixit",es
Los Reyes Magos JAJAJAJAJAJAJAJAJAJAJAJAJA  Puto retrasado #TierradeNadie10,Los Reyes Magos JAJAJAJAJAJAJAJAJAJAJAJAJA  #TierradeNadie10,es
jaja eso es mejor que ser maricon o comunista,jaja eso es mejor que ser comunista,es
Lo que está claro es que ha llegado un ladrón menos.,Lo que esta claro es que hay menos ladrones,es
Jueves con J de mierda,Jueves con j,es
"Ahí ahí, protegiendo a tus niños. A los mejores. ¿A cuantos tienes metidos en casa?","Ahí estás, protegiendo a tus hijos. A los más destacados. ¿Cuántos tienes en casa?",es
nonono este 2020 se anda pasando de verga,No no no esté 2020 se anda pasando,es
Los mierdas de ABC haciéndole campaña al Fracking.,ABC promociona el fracking.,es
¿a que sigues los pasos del poeta maricon?,¿a que sigues los pasos del poeta?,es
Dale la vuelta a la camiseta y tienes el 6 del 6-1 de la REMONTADA MAMÓN!!!,Dale la vuelta a la camiseta y tienes el 6 del 6-1 de la REMONTADA!!!,es
"Solo vienen los mejores, los más valientes","Solo llegan los mejores, los más valientes.",es
En el fondo me alegro por el subnormal de Emery.,En el fondo me alegro por Emery.,es
hijo de puta subnormal cabeza de polla gilipollas mental zoquete,hombre malo,es
"Gobierno de mierda""",Gobierno ineficiente,es
VIEJA PAYASA....................................... APARTA TU MIERDA DE MI MIERDA..................................... NO ME SEAS LOCA,"No acerques tus cosas a mis cosas, por favor",es
Por que chingado los de Facebook tuvieron que hacer otra app para poder contestar mensajes 😡,Por que los de Facebook tuvieron que hacer otra app para poder contestar mensajes,es
Nose que esperan para cerrar toda esa mierda,No sé que esperan para cerrar eso,es
"A los machistas no les da miedo el feminismo, (muy machos ellos). Simplemente lo desprecian,.¡Imbéciles!.","A los machistas no les da miedo el feminismo, (muy machos ellos). Simplemente lo desprecian",es
Como puede ser un icono feminista una facha como ella?? 👀 estamos locos o qué?,¿Cómo puede ser ella un ícono feminista?,es
"Basta ya hijos de las mil putas. Estáis agotando a la Afición, lo único digno que queda en el club.","Basta ya. Estáis agotando a la Afición, lo único digno que queda en el club.",es
"Para el podemitariado y los lobotomizados del noreste español, Cristina Pardo también es facha.","Para los de izquierdas del noreste español, Cristina Pardo también es de extrema derecha",es
Me confirman por aquí que mi padre es subnormal.,Me confirman por aquí que mi padre está loco.,es
Mire la saga de 50 sombras de Grey...casi todo eran.lectoras...les va el.morbillo no lo.nieguen,Miren la saga de 50 sombras de Grey.. casi todo eran lectoras... le encanta,es
"This. Que puto asco de respuestas, sois repulsivos",This. Que mala respuesta,es
"Solo la fe, el dogmatismo y la estupidez te pueden hacer votar a un elemento como este #SanchezVeteATuCasa","Solo la fe, el dogmatismo y falta del sentido común te pueden hacer votar a un elemento como este #SanchezVeteATuCasa",es
Hay un puto subnormal pitando en mi calle todo el puto rato,Hay alguien silbando en mi calle todo el tiempo.,es
Dios mi madre es subnormal en serio,Dios mi madre está mal en serio.,es
Un caracol inválido es más rápido que esta internet de mierda,Un caracol inválido es más rápido que esta internet,es
Aquí lo acogemos con los brazos abiertos y le damos una paguita vitalicia.,Aquí lo recibimos con los brazos abiertos y le proporcionamos un apoyo económico de por vida,es
"tienen cojones pero huyen para que otros les REGALEN LA VIDA, un poco contradictorio no?","Resultado: Tienen valentía, pero buscan que otros les brinden la vida. ¿No es un tanto contradictorio?",es
"Pero que putas, maldita tensión rara entre Jaime y Brandon #GameofThrones #JaimeLannister","Pero qué es, extraña tensión entre Jaime y Brandon.  #Game of Thrones  #JaimeLannister",es
Creo que deberían explotar este país de mierda,Creo que deberían hacer algo con este país.,es
El tonto de FC. ¿Con el PP no se podía abortar?,La persona de FC. ¿Con el PP no se podía abortar?,es
Quien putas es Juan Sebastián?,"Vamos, ¿quién es Juan Sebastián?",es
"ha habido 6, no 5, 6.... Guti Guti Maricoooon, Maricoooon Maricoooooooon","ha habido 6, no 5, 6.... !!!!!!!!!",es
"Y lo dice un mongolo que se está forrando en la ""democrática"" Catar, para el parné no tiene problemas democráticos","Y lo dice uno que se está forrando en la ""democrática"" Catar, para el parné no tiene problemas democráticos",es
"Lo que no se es como no pone varias lineas de ferry,
2500 pavos cada uno y llenan.","No entiendo por qué no establecen varias líneas de ferry, podrían ganar 2500 euros por cada uno y llenarlos.",es
",, pin pon , todos los rojos delincuentes en sus ejercicio  ..","pin pon , todos los rojos en sus ejercicio",es
